placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
223-222@63f-yb4-wkz,sg:4276ae911f1c4eea8add053bad0524b7,Christian Community Outreach,6598 Annie Akers Rd,Fairlawn,813110,37.145905,-80.565339,24141
zzw-222@63f-tx5-xh5,sg:96f734daaa8e4dbaab78ba4026007705,El Ranchero,5239 Alexander Rd,Dublin,722511,37.082178000000006,-80.69430899999999,24084
224-222@63f-ybp-kzz,sg:997560abf8174730bd20fd2b7c07cdfd,National Bank Virginia,100 S Main St,Blacksburg,522110,37.229068,-80.413975,24060
222-222@63f-ykr-f2k,sg:6d86502e49a14903a53c01d2efa8c1f8,Anytime Fitness,7339 Lee Hwy,Fairlawn,713940,37.147993,-80.58686999999999,24141
22k-223@63r-sry-d7q,sg:89ba5c8fb966323b98414739aa169f80,Rebellion Leesburg,1 N King St,Leesburg,722511,39.115581,-77.56469,20176
224-222@63f-s4s-wtv,sg:8d777f10194c46dc85201bddccdd619e,Radford Child Care Center,602 13th St,Radford,624410,37.120459000000004,-80.56920799999999,24141
226-222@63f-yc2-cbk,sg:8ae8df4ddef84b799d7c8240e768bc4a,Check Into Cash,202B Marshall Dr,Christiansburg,522291,37.162159,-80.42532,24073
zzw-222@63f-ybq-p35,sg:956ca0da4b0f484d8bd2a4e1e7c3abd7,Next Door Bake Shop,460 Turner St NW Ste 204,Blacksburg,311811,37.233433000000005,-80.422503,24060
223-222@63f-wgz-73q,sg:2f1be77b58664d41bf6b995b074fd351,The Bank of Floyd,2105 Roanoke St,Christiansburg,522110,37.135019,-80.36948100000001,24073
223-223@63r-ss3-snq,sg:51a15e89594747469b52668511dd8fea,Inova,224 Cornwall St NW,Leesburg,621111,39.119768,-77.568894,20176
228-222@63f-wgh-g8v,sg:29883f99da5f4b93ae49732af97dde23,Hair by Jere,1999 S Main St Ste 305,Blacksburg,812112,37.205795,-80.397952,24060
zzw-226@63f-ybf-2c5,sg:87476d52fc8645128843473f38d3df39,Shelley T Butler NP,901 Plantation Rd,Blacksburg,621111,37.224841,-80.44434100000001,24060
zzy-222@63r-sry-kpv,sg:ca8c71efb18f495e9be9afd4f08a8dd9,Jerry's Florist,700 Fieldstone Dr. Ste 116 & 118 Ste 116/118,Leesburg,453110,39.125941999999995,-77.545693,20176
zzw-222@63f-s3k-t7q,sg:d4624afd701b4fe091e4f80244b1221d,Snowville Elem,4858 Lead Mine Rd,Snowville,611110,37.023168,-80.59319,24347
227-222@63f-ybq-rx5,sg:4e05c2322bc9497da36049a64e766fff,National Bank Virginia,901 N Main St,Blacksburg,522110,37.237971,-80.420985,24060
224-222@63f-ybq-h3q,sg:17fcbcd15850426a8fd3d9206c192313,Naughty Scotties,200 Eheart St SE,Blacksburg,713110,37.226397,-80.408837,24060
222-223@63f-rw4-435,sg:75e25d72912241798c3b57635196d4e1,Rotech Healthcare Inc,1508 N Franklin St,Christiansburg,621610,37.149747,-80.416851,24073
zzw-225@63r-syb-zxq,sg:0ce9fae197b144fcb971368c67eda57a,Lisa Cook PA C,19500 Sandridge Way,Lansdowne,621111,39.076125,-77.48037,20176
zzw-222@63f-yb5-2kz,sg:0bbf84fa2421422081a178ac522c4c8c,Downey Dog Yoga,1301 Downey St,Radford,713940,37.138382,-80.55816999999999,24141
222-222@63f-yc2-7yv,sg:b619e58cba8e42d6b833f1609943843e,Chick-fil-A,2200 N Franklin St,Christiansburg,722513,37.159227,-80.42163000000001,24073
222-223@63f-rw3-zxq,sg:13d4f6d024f4476cb25d4477f2ab945e,Carilion Clinic Cardiology Christiansburg,1201 Elm St,Christiansburg,621111,37.14454,-80.414668,24073
222-223@63f-wgj-9cq,sg:c33c4f207295426b9180b027c1a738fa,Right Mind Brewing,1410 S Main St,Blacksburg,312120,37.215201,-80.401057,24060
zzw-22m@63f-s3r-2tv,sg:c670109afd234a0cb42ba422dd98f768,Carilion Clinic General Surgery Christiansburg,2900 Lamb Cir Ste 302,Christiansburg,621111,37.088859,-80.505134,24073
222-225@63f-yb5-py9,sg:c9b851bbb50c465aa1de1359d3375db7,Tyler Square,1200 Tyler Ave,Radford,531120,37.1279,-80.547495,24141
zzw-225@63r-syc-qj9,sg:cf2a5d355bb54e3696614a89896a6bfb,Dotson Wendy Cnm,19465 Deerfield Ave,Lansdowne,621111,39.07822,-77.478489,20176
226-222@63f-rw3-2x5,sg:cf50ae82209240a1993d7e5a34815981,Roanoke Orthopedic Center,90 College St Ste A,Christiansburg,622310,37.129589,-80.410931,24073
227-222@63f-wgj-99f,sg:269060c916d145f4a43fcea2a732d669,Sun Tan City,1340 S Main St,Blacksburg,812199,37.215833,-80.402178,24060
222-223@63f-yhy-xnq,sg:ecb0282006fe4f31bdbc3e69096631ab,Dublin Animal Hospital,5720 Bagging Plant Rd,Dublin,541940,37.11375,-80.668723,24084
zzw-223@63r-srr-p9z,sg:983af9e49f4b4cafbdcf75fc403fcd22,Sign-A-Rama,525 E Market St Ste D,Leesburg,339950,39.10795,-77.55237199999999,20176
222-222@63f-ybv-7qz,sg:1c357957c53b482bb9e0b2e60be2bd78,Burger King,2680 Market St,Christiansburg,722513,37.166511,-80.421993,24073
222-222@63f-y8t-gff,sg:bf6e2661fd6644638d44b81aab6790c9,Dollar General,3262 Peppers Ferry Rd,Belview,452319,37.171766,-80.514177,24141
zzw-222@63r-syc-sbk,sg:93f9e6e4ce5b47a48698b32763a8d1f0,Lansdowne Family & Cosmetic Dentistry Paul Ellington DDS,44115 Woodridge Pkwy Ste 280,Lansdowne,621210,39.077777000000005,-77.472358,20176
224-222@63f-rw2-jsq,sg:cca20854bd52446d80e429d7ab5ebcd3,Newriver Bank,1655 Roanoke St Ste C,Christiansburg,522110,37.131961,-80.376181,24073
224-222@63r-sry-qzz,sg:e78dd73e41cd4f46a8fbe9b5eea57ef1,Ace Vacuums,954 Edwards Ferry Rd NE,Leesburg,811412,39.116871,-77.53966,20176
222-224@63r-stk-2c5,sg:00c9aeeb99cd4594a815099b6c092e25,UHS (Universal Health Services Inc),42009 Victory Ln,Leesburg,621111,39.145788,-77.546686,20176
zzw-228@63r-srr-p7q,sg:bbf4363908354dbd954e19ef23edf4f8,Roosters,521 E Market St,Leesburg,812111,39.108754,-77.552814,20176
zzy-222@63f-wz3-fs5,sg:c51ce01f5b0049fcbe31d7439100241d,Custer Cemetery,Custer Cemetery,Catawba,812220,37.357902,-80.183639,24070
223-222@63f-yc2-99f,sg:cc66211bf4114cff8592557fd5b76312,Petco,180 Conston Ave,Christiansburg,453910,37.158634,-80.425031,24073
222-222@63f-wgy-st9,sg:7990f6c20ff9479e9e9a5ac8aba023f9,Motor Mile Chrysler Jeep Dodge,2395 Roanoke St,Christiansburg,441110,37.135723999999996,-80.360215,24073
225-222@63f-s4t-4d9,sg:38fe84f3d67c4e58b61444ebcf9aa0f7,Pazar Radford,703 W Main St,Radford,722511,37.130989,-80.581379,24141
222-222@63f-s3q-w8v,sg:5550842f1f0142379dc81140ea4fa356,Tannahill Truck and Bus Repair,2397 Tyler Rd,Christiansburg,488410,37.098541,-80.514763,24073
225-222@63r-srr-nwk,sg:61cb9d34e0174655b046cfa0082b92dc,D&D Nails Spa,13 Catoctin Cir NE,Leesburg,812113,39.111267,-77.554474,20176
zzw-222@63f-wqj-m49,sg:25ab74da1df941e7bb0ae9c11389a8ae,Grace Assembly Of God,5530 Catawba Valley Dr,Catawba,813110,37.377962,-80.1341,24070
222-223@63f-yc2-j7q,sg:286c4b5910eb3395b84c1c523635cc2b,Bassett Furniture,201 Farmview St,Christiansburg,442110,37.154818,-80.423435,24073
222-224@63f-tx6-qs5,sg:c053a10895e641c8980c544733f15edd,Northwest True Value,4697 Cleburne Blvd,Dublin,444130,37.086090999999996,-80.690324,24084
zzw-222@63f-tx6-q4v,sg:8aec982258fa4eb4b91b196cb6c2fb23,New Dublin Cemetery,New Dublin Cemetery,Dublin,812220,37.084518,-80.683848,24084
222-226@63f-ybf-w6k,sg:94e4e15a6959447a93098e4aa31cd06a,El Mariachi Mexican Restaurant,801 University City Blvd,Blacksburg,722511,37.233655,-80.434267,24060
zzy-222@63f-s4g-syv,sg:f1960dfb8ce04c9d9a10b81f949bc5b1,Bibb Thomas L Dr,3910 Tyler Rd,Christiansburg,541940,37.061978,-80.50680799999999,24073
224-222@63f-rvv-sh5,sg:144fcd92c0c042bb96d1d6c936a6251f,Submerged Scuba,690 Radford St,Christiansburg,451110,37.12741,-80.421754,24073
224-222@63f-y8v-v75,sg:529b60f0777e47a4beceb1764aa40f56,Harvey's Meat Processing,2963 Peppers Ferry Rd,Belview,445210,37.170027000000005,-80.500501,24141
zzy-222@63f-tx6-249,sg:034a4f0dbe9641979e5cf0c7a8a86db9,Heather B Pearman DPM,5270 Alexander Rd,Dublin,621111,37.084544,-80.692052,24084
222-222@63g-ytg-djv,sg:ee76cc1dd73843f99c9c5792dc84239f,Gravel Hill Christian Church,197 Gravel Hill Rd,Newport,813110,37.387116,-80.359954,24128
zzy-222@63f-yt6-t5f,sg:64f55f15af9a48a1879e4840ce508069,Williams Cemetery,Cumberland Gap Road,Newport,812220,37.350344,-80.40293199999999,24128
zzy-222@63f-s3q-v75,sg:7adbfb111a90495c851ca51133819f00,Marathon,2500 Tyler Rd,Christiansburg,447110,37.100271,-80.510793,24073
222-222@63f-ybq-nbk,sg:98cdc943c01a449fa70cd9b7a4cc876d,PK's Bar & Grill,432 N Main St,Blacksburg,722511,37.232193,-80.416189,24060
223-223@63f-yc2-7yv,sg:a57316347f9d469bb961866c56b7339a,Sprint Store,55 Conston Ave,Christiansburg,517312,37.158551,-80.42090999999999,24073
22b-222@63r-syf-89z,sg:b7235f41e1fb4ff7ae1b0db56328594c,Powercall Sirens,708 Sentinel Dr NE,Leesburg,451130,39.096309000000005,-77.518387,20176
222-222@63f-yb5-c5z,sg:a143ae5534064346aec742dff3ab0f90,Fairlawn Baptist Church,6758 Oxford Ave,Fairlawn,813110,37.153176,-80.573802,24141
22d-222@63r-ss2-vcq,sg:a7e12cbdb6a84e9095c2aadcba5b880b,International Pentecostal Church Of Christ,20 Pershing Ave NW,Leesburg,813110,39.120678999999996,-77.577797,20176
22g-222@63r-syc-r8v,sg:b6e71a5a37da4ec88de75fca5289199e,Virginia Head and Neck Surgeons PC,19455 Deerfield Ave Ste 301,Lansdowne,621111,39.077579,-77.477092,20176
222-222@63f-yrx-92k,sg:d10da17b9b5c4752a688f2bdd94b166c,Tried Stone Christian Center,2100 N Main St,Blacksburg,813110,37.260979999999996,-80.410692,24060
zzz-222@63f-yb4-nnq,sg:1b2047fab8854e3aa2668eb36ecfba53,Bisset Park,Berkley Williams Dr,Radford,712190,37.137252000000004,-80.57473,24141
222-222@63f-wgk-26k,sg:46b2d36248b14171b0613b1d4085cb75,Tetra Spectrum Brands,3001 Commerce St,Blacksburg,453910,37.194497,-80.391734,24060
222-222@63f-wgw-249,sg:868d74203eaa465aa97215065fd542ba,Cornersview Phc,435 Dunlap Dr,Christiansburg,813110,37.144315,-80.34447,24073
223-225@63f-s3r-2tv,sg:c048316fa2b948e1b5dfdeb38c57f6aa,Kimberly P Simcox DO,2900 Lamb Cir Ste 202,Christiansburg,621111,37.089278,-80.505641,24073
zzw-223@63f-ybf-2hq,sg:de3b19e9e5f749fa841e9cfb09146ee7,Charlene R Viers NP,901 Plantation Rd,Blacksburg,621111,37.224837,-80.444375,24060
zzw-222@63f-yj3-grk,sg:44f0f87dd94a44c6bb182051b9466cdb,Hodge Insurance,233 Broad St,Dublin,524210,37.105643,-80.686465,24084
222-223@63r-syb-zvf,sg:24dd7155c30f45729abfa276b59b7183,Lauren Bland FNP BC,19500 Sandridge Way,Lansdowne,621111,39.076219,-77.480362,20176
zzy-223@63r-srz-bc5,sg:43132356c03a40848ba4a1eaab789fb8,Samsonite,Leesburg Corner Premium Outlets 241 Fort Evans R,Leesburg,448320,39.104144,-77.54030999999999,20176
223-222@63f-ybt-zmk,sg:864337c76ae84032b40d529b4d17a5c1,Blue Ridge Pain & Spine Associates,95 Ponderosa Dr,Christiansburg,621111,37.170629999999996,-80.419493,24073
223-222@63f-rw4-3kf,sg:98b865a2aec448f99fed9687ecb4175b,Member One Federal Credit Union,105 Oaktree Blvd,Christiansburg,522130,37.148807,-80.416477,24073
223-222@63r-srz-bp9,sg:a530136a154f48b1823cf85ef6cea70b,Nike,241 Fort Evans Rd NE Ste 510,Leesburg,448210,39.105113,-77.53873399999999,20176
226-222@63f-y8x-rkz,sg:e55478da2ad8442c8572d57878086903,New River Auto Care,4370 Prices Fork Rd,Prices Fork,441310,37.207714,-80.495903,24060
222-222@63r-syb-pd9,sg:ea98d26d819b4918b2dc93d78d4f36ab,Inova,44055 Riverside Pkwy Ste 150,Lansdowne,621111,39.073719,-77.474711,20176
zzw-233@63f-s3r-2tv,sg:f7d4b55ae5de4e5c85f84d6340033045,Margaret C Turley LCSW,2900 Lamb Cir,Christiansburg,621111,37.089253,-80.505648,24073
224-222@63r-ss3-qxq,sg:a5f88b890ba3409389a6c5067e5a3a10,Blossom & Bloom Thrift Shop,110 W Market St,Leesburg,453310,39.116217,-77.566788,20176
zzy-222@63f-tx5-2ff,sg:ead98c6179bf49b6a0f03d9ba2dd6330,Heather Carroll Ameriprise Financial Services,104 Town Center Dr,Dublin,5416,37.092168,-80.686738,24084
229-222@63f-rw3-3t9,sg:5c325649ac8c489b8672f71dfecc9214,Antiques On Main,4 W Main St Ste B,Christiansburg,453310,37.12945,-80.40862299999999,24073
225-222@63r-ss2-45f,sg:0963c90d42df4a40ad144013d1d8e9d7,Loudoun Pediatric Dentistry,540 Fort Evans Rd Ste 110,Leesburg,621210,39.10641,-77.526777,20176
zzy-222@63f-yb6-tsq,sg:7f42678cdf6b4c2dae10c25177f7b93b,Central Cemetery,Lawrence Street,Radford,812220,37.136293,-80.559966,24141
225-222@63r-srz-sbk,sg:a53a476ebecc45fb81bc4b2f965eb50b,Walker Jan DDS,17 Fort Evans Rd NE,Leesburg,621210,39.107362,-77.546972,20176
222-223@63f-yc2-c5z,sg:68092e0bd6c5449395df49de808005ef,Holiday Inn,99 Bradley Dr,Christiansburg,721110,37.162284,-80.427396,24073
zzw-222@63f-tx6-cnq,sg:6fc3ebcfe31b4ac98f461606d8aec0d5,New River Valley Regional Jail,108 Baker Rd,Dublin,922140,37.085253,-80.679128,24084
226-222@63f-yb4-zpv,sg:a474ab42b31b485d96c50d4fc1cb3c6c,Sharkey's Wing & Rib Joint,1202 E Main St,Radford,722513,37.14115,-80.558358,24141
224-223@63f-s4s-t9z,sg:a47aa1225932474faeb10f7e69bbea2e,Argabrite Joseph Pt,601 Harvey St,Radford,621340,37.129740999999996,-80.57064,24141
226-222@63r-srr-ndv,sg:a9c662920ab347efa8d34fdc7ff994e4,Cricket Wireless,27 Catoctin Cir NE,Leesburg,517312,39.11112,-77.554171,20176
zzw-222@63r-srr-nt9,sg:732b4a605e5d4940a20999e3e07e23cb,Taste Of Lebanon Mediterranean Grill,510 E Market St Unit F,Leesburg,722511,39.110566,-77.551455,20176
222-222@63f-yb5-975,sg:c19f2fca522443348ef6990e1293ec1e,Entrusted Auctions,6671 Riverlawn Ct,Fairlawn,335220,37.148894,-80.572919,24141
224-222@63f-ybt-z4v,sg:ca32a065098744008daed6b59cab9125,The Designer Consigner,3155 N Franklin St,Christiansburg,442110,37.172781,-80.419312,24073
222-223@63f-s4t-47q,sg:29b01b3be09343509857ec7a9991a113,Jones Lauren Scott Dr,616 W Main St,Radford,621310,37.130786,-80.579604,24141
222-222@63f-yrv-sqz,sg:64249d5210364dc283a23830d9888de8,Gateway Baptist Church,2196 Harding Rd,Blacksburg,813110,37.244209000000005,-80.367048,24060
225-222@63f-wgj-9mk,sg:c47c2320e00d4fe8af4f367c23c5807b,Our Daily Bread Bakery and Bistro,1329 S Main St,Blacksburg,311811,37.216918,-80.39996,24060
zzw-222@63f-rdb-qfz,sg:54b5913145744adeb10b7c39b46cfe5c,Indigo Farms Seafood,1272 Easter Creek Rd NW,Riner,445220,37.005731,-80.44815600000001,24149
226-222@63f-s4t-3bk,sg:2848d2980e32453aa07461b42dd634c2,Sherwin-Williams,717 W Main St,Radford,444120,37.130584000000006,-80.582206,24141
zzw-223@63f-s3r-2tv,sg:b26963d4e52c400e97791cf70139d789,Little Saints Child Care Center,2900 Lamb Cir,Christiansburg,624410,37.088834000000006,-80.505123,24073
226-222@63f-ybp-n89,sg:c43864f493494d1bb19b9f565a14448a,Virginia Tech,290 College Ave 225,Blacksburg,611310,37.229617,-80.417958,24061
222-222@63r-ss2-ht9,sg:a4978c5a120d4471b044b0facae8ea14,Dick's Sporting Goods,1079 Edwards Ferry Rd NE,Leesburg,451110,39.112965,-77.532504,20176
22h-222@63r-ss3-snq,sg:d0bd1a00016e468993f042c772d0b3cd,Urology Group,224D Cornwall St NW Ste 400,Leesburg,621111,39.119956,-77.56874300000001,20176
22s-222@63r-sy9-n3q,sg:71cf0df2d54b46ddb992a8e5e7cfb91e,V Salon & Academy,19341 Diamond Lake Dr,Lansdowne,812112,39.079614,-77.49335500000001,20176
224-222@63r-ss2-94v,sg:a7f631b3c6044e6e901c063a2a569291,SwimKids Swim School,681 Potomac Station Dr NE,Leesburg,713940,39.099654,-77.526324,20176
zzw-222@63r-sy9-zfz,sg:c3f8117509cf47a78b1f86580ab71ca8,Pub 46,44050 Woodridge Pkwy,Lansdowne,722410,39.083523,-77.476074,20176
222-222@63f-s4t-59f,sg:23e8ee7f31cc46cdb411a6f2fdf1d363,Radford Pipeshop Employees Federal Credit Union,900 W Main St,Radford,522130,37.128197,-80.583787,24141
zzz-222@63f-ybp-5xq,sg:78780d6902c44f8282382ec1f033087e,Brookfield Village,1225 Brook Cir,Blacksburg,712190,37.248265,-80.432231,24060
222-222@63f-ybf-2rk,sg:d6e6da14bc1d4af4a41f06471c605677,Hilton Garden Inn,900 Plantation Rd,Blacksburg,721110,37.224903000000005,-80.442236,24060
223-223@63f-rvv-sdv,sg:fe8ab8eff37b4b30bb1092e63b007d7a,Shepherds Auto Supply,705 Radford St,Christiansburg,441310,37.127871,-80.422276,24073
222-222@63f-ybm-q2k,sg:6b42b0adb56d4674bf95374a57e43e74,Blacksburg High,3401 Bruin Ln,Blacksburg,611110,37.211075,-80.459025,24060
222-222@63f-yc2-j7q,sg:e12620ef87144267baf5d748c2aa3f94,Virginia Furniture Market Christiansburg,201 Farmview St,Christiansburg,442110,37.154823,-80.42339799999999,24073
225-22b@63f-yry-7nq,sg:f7d58409ca12430da106eaa7fc9ff8ca,Peg Warren RE MAX 8,1344 N Main St,Blacksburg,531210,37.245593,-80.414885,24060
223-222@63f-yb4-h5z,sg:5dd283346c874f76b8778f317582f80e,Unique Full Service Salon,6125 Warren Newcomb Dr,Fairlawn,812112,37.143578999999995,-80.578257,24141
zzw-223@63f-ykx-qxq,sg:0db45bc865a64c909eda8ee0b3742010,Fairlawn Presbyterian Church,6900 Pulaski Ave,Fairlawn,813110,37.150948,-80.58014,24141
222-222@63f-yhy-p9z,sg:340a8b23ac834c0bb273b15b990d87e9,Brandau Scott Dr,5826 Ruebush Rd,Dublin,446130,37.115668,-80.66981899999999,24084
zzy-224@63r-syc-2hq,sg:c346a24880ce43c9a355ec5c22181aa8,Kambiz Tajkarimi MD Urology Surgical Consulting,44055 Riverside Pkwy Ste 208,Lansdowne,621111,39.074007,-77.477864,20176
222-222@63f-y8w-94v,sg:e03dcaf08f4542ca848f0b9232f882cf,Christie's,3410 Peppers Ferry Rd,Belview,445120,37.172006,-80.516293,24141
229-222@63r-srz-rc5,sg:6cf32a06313e433f8e2666170fa60c33,Raymond James Financial,161 Fort Evans Rd NE Ste 345,Leesburg,523930,39.108342,-77.541359,20176
228-222@63f-ybf-w6k,sg:8ef9ed3721ea4358adb086148cf6a04f,Sweet Frog,801 University City Blvd Ste 17,Blacksburg,722513,37.233843,-80.434401,24060
222-222@63f-whz-7wk,sg:0ffa6e9ba48a48b6b544df6ae0158225,Senneca Baptist Church,8572 Roanoke Rd,Elliston,813110,37.198777,-80.236802,24087
222-223@63f-wgz-89z,sg:bcd54d0873ac419aae99c6d4542c9417,7-Eleven,2370 Roanoke St,Christiansburg,445120,37.136913,-80.362158,24073
223-222@63f-ybx-26k,sg:d5f5f96631e24253bf897cbdc5f26b6a,Crimper's Climbing,100 Central Ave,Christiansburg,512131,37.151375,-80.411056,24073
zzw-222@63r-sry-2ff,sg:913ac3c8abf44d22a00ccc19b0362f9c,The Loudoun Kitchen & Bar,510 E Market St Ste I,Leesburg,722511,39.110731,-77.551416,20176
zzy-222@63f-ysc-sdv,sg:50a6fb36fa8740ea9b79ab7d8edb4d65,Sinking Creek Covered Bridge,Clover Hollow Rd Rt 601,Newport,712120,37.306991,-80.49763100000001,24128
224-222@63f-ybq-rkz,sg:d5559d606a814d2da907a27effc03487,Moore's Body & Mechanical Shop,821 Kabrich St,Blacksburg,811121,37.236605,-80.422084,24060
zzw-223@63f-yb4-p5f,sg:48a20dd6fb2147d49d1bae21da9bc779,Bodyworks Massage Therapy,206 W Main St,Radford,812990,37.134577,-80.574055,24141
223-222@63r-syc-pgk,sg:6cb17801d217479a9ba1909001fc5ee6,DaVita,44084 Riverside Pkwy Ste 250,Lansdowne,621492,39.076508000000004,-77.473857,20176
223-223@63f-wgg-8sq,sg:0a65f7f39f874bfba616f9b439579997,CITGO,900 Lusters Gate Rd,Christiansburg,447110,37.192099,-80.366339,24073
zzy-222@63r-syc-r8v,sg:197c0510c70f485caff5e11a99a44064,Jennifer Thompson FACOG,19455 Deerfield Ave Ste 204 Loudoun Obgyn P.C.,Lansdowne,621111,39.07757,-77.477092,20176
226-224@63f-ybn-975,sg:a99be18436a94edf9df94d848bbafc61,Family and Psychological Services,820 University City Blvd,Blacksburg,621330,37.234246999999996,-80.432062,24060
223-222@63r-ss2-gx5,sg:dd9fdecc2aab432a90c85a04b7190762,Sunoco,1017 Edwards Ferry Rd NE,Leesburg,447110,39.113188,-77.534655,20176
zzw-222@63r-syc-qcq,sg:21a86628ada84b158b305de54456006a,SunTrust Banks,19391 Lansdowne Blvd,Lansdowne,522110,39.077965,-77.480537,20176
zzy-222@63f-wht-kxq,sg:572bad4bf2b8445fac4c8bf8be5a7876,Hale's Restaurant,7643 Roanoke Rd,Shawsville,722511,37.172827000000005,-80.240689,24162
22r-222@63f-ybp-mkz,sg:7b34f579e4dd49a08b576a171d6bbc96,Main Street Pharmacy,301 S Main St Ste 107,Blacksburg,446110,37.227654,-80.41172399999999,24060
222-223@63f-tx6-249,sg:e5e732c4835a4b53ac68ac46f0189c60,Southwest Podiatry,5270 Alexander Rd,Dublin,621111,37.084559000000006,-80.692024,24084
22j-223@63f-yb4-zs5,sg:10b384c4fdbc453bacd2c186daae4619,Kiser Orthodontics,1151 E Main St Ste C,Radford,621210,37.140723,-80.557957,24141
222-229@63r-syb-zzz,sg:a507aff98e2b4577b4acfbfa4bf97b5c,LMG Infusion Center,19490 Sandridge Way,Lansdowne,621111,39.076829,-77.481841,20176
zzw-222@63f-yry-75z,sg:bd9a6a6beec447628ab416360011363f,Food Lion,1413 N Main St,Blacksburg,445110,37.24811,-80.41504,24060
222-223@63f-yc3-g8v,sg:f67880591c1c3d98b69ca73758059963,Kroontje Health Care Center,1000 Litton Ln,Merrimac,621111,37.196090000000005,-80.423214,24060
223-222@63f-ybv-3dv,sg:655a565af4a8477c9ca334169a26ab92,Mattress Outlet Christiansburg,3345 N Franklin St,Christiansburg,442110,37.175108,-80.418311,24073
223-222@63f-rvv-vzz,sg:70e4451f48d8404bbe9b3077fa86182e,CITGO,1250 W Main St,Christiansburg,447110,37.118146,-80.420677,24073
223-222@63f-y7m-p5f,sg:885e65ae716a44c1a40960ecb4ddc294,Oak View Christian Church,1255 Spruce Run Rd,Newport,813110,37.273969,-80.54137,24128
223-222@63f-yc3-5zz,sg:84f74240db534684be6d1126c58a91fd,Wolfmans Auto and Cycle Seats,811 Cinnabar Rd,Christiansburg,332812,37.181511,-80.404752,24073
222-222@63f-wgh-9j9,sg:b6184b6b4d944d7d87021d5c2f3c5439,Blacksburg Eye Associates,1440 S Main St,Blacksburg,446130,37.214366999999996,-80.401938,24060
zzw-22c@63r-syc-qj9,sg:e9a36555539a4994809bf7fc579f81cb,Sara Scott DPT,19465 Deerfield Ave,Lansdowne,621340,39.078226,-77.478462,20176
zzy-223@63f-y9z-q75,sg:0af637f193a34647a298faa132d9096d,Western Union,300 Tyler Ave,Radford,522390,37.138469,-80.553428,24141
222-222@63f-wgz-575,sg:6d3bbfc6a63547c489ca32e6bd00cb9b,Braley & Thompson,180 Teel St,Christiansburg,621330,37.13655,-80.367684,24073
zzy-223@63r-sy9-nbk,sg:5419a96e6a50423588d5b801d210490a,Little Ashkim & More,19537 Diamond Lake Dr,Lansdowne,448130,39.08099,-77.49367,20176
224-227@63f-ybp-hdv,sg:4bd07955db844bf49b8111da408f5078,Counseling & Psychological Services of the Cpr Hse,305 Washington St SW,Blacksburg,621330,37.225791,-80.415247,24060
224-222@63r-srr-q2k,sg:31e54629c773428798e2bff6c8a3d0c7,M&T Bank,341 E Market St,Leesburg,522110,39.110968,-77.557195,20176
225-222@63r-sy9-mrk,sg:3cf66422587e453aa1d31344c8a80481,Mr Sushi & Mrs Roll,19302 Promenade Dr,Lansdowne,722511,39.082494,-77.49544499999999,20176
226-222@63r-srz-py9,sg:83129d8262c04367a898dbeb09b95761,Jenny's Hairstyle,9 Fort Evans Rd NE,Leesburg,812112,39.107108000000004,-77.54819,20176
zzw-222@63f-ybx-3h5,sg:35a965c4250443b58679beaf6b8d3bc1,CosmoProf,1580 N Franklin St Ste 6,Christiansburg,423850,37.150778,-80.415413,24073
229-222@63f-yc2-9mk,sg:5c2ac724acdf44be9d53d04b4c1fb1df,Mattress Warehouse,2435 N Franklin St,Christiansburg,442110,37.162933,-80.422545,24073
zzw-222@63f-yb6-rp9,sg:283ee8ae85df46a1b5d3c31d7caec68b,Belle Heth Elem,151 George St,Radford,611110,37.131953,-80.557358,24141
zzw-22b@63r-srr-nwk,sg:a8fdf08a2dcb4bd5be8323490ee71118,Creative Pursuit Games,29 Catoctin Cir NE,Leesburg,451120,39.111234,-77.554287,20176
222-223@63f-ybp-m49,sg:d06f7f0b166b4c959cad068398a8c5f3,Top Of The Stairs,217 College Ave,Blacksburg,722511,37.229704999999996,-80.41634,24060
229-224@63r-ss2-45f,sg:5820642202c645518d5a260a70009d7b,Christina Cowell DMD,540 Fort Evans Rd Ste 100,Leesburg,621210,39.106544,-77.526783,20176
